-47.092830,1228065.625000,0x58A600
-47.092830,1287437.500000,0x57A700
-47.092830,1346809.375000,0x55A900
-47.092830,1406181.250000,0x55A900
-47.092830,1465553.125000,0x59A500
-47.092830,1524925.000000,0x5CA200
-47.092830,1584296.875000,0x5BA300
-47.092830,1643668.750000,0x5CA200
-47.092830,1703040.625000,0x5AA400
-47.092830,1762412.500000,0x5DA100
-47.092830,1821784.375000,0x5CA200
-47.092830,1881156.250000,0x5DA100
-47.092830,1940528.125000,0x5DA100
-47.092830,1999900.000000,0x5BA300
-47.092830,2059271.875000,0x5CA200
-47.092830,2118643.750000,0x5CA200
-47.092830,2178015.625000,0x5DA100
-47.092830,2237387.500000,0x5DA100
-47.092830,2296759.375000,0x5DA100
-47.092830,2356131.250000,0x5CA200
-47.092830,2415503.125000,0x5CA200
-47.092830,2474875.000000,0x58A600
-47.092830,2534246.875000,0x56A800
-47.092830,2593618.750000,0x56A800
-47.092830,2652990.625000,0x58A600
-47.092830,2712362.500000,0x5AA400
-47.092830,2771734.375000,0x58A600
-47.092830,2831106.250000,0x58A600
-47.092830,2890478.125000,0x59A500
-47.092830,2949850.000000,0x59A500
-43.600367,-849950.000000,0x6B9300
-43.600367,-790578.125000,0x6B9300
-43.600367,-731206.250000,0x699500
-43.600367,-671834.375000,0x689600
-43.600367,-612462.500000,0x689600
-43.600367,-553090.625000,0x669800
-43.600367,-493718.750000,0x679700
-43.600367,-434346.875000,0x619D00
-43.600367,-374975.000000,0x5F9F00
-43.600367,-315603.125000,0x5F9F00
-43.600367,-256231.250000,0x619D00
-43.600367,-196859.375000,0x619D00
-43.600367,-137487.500000,0x5DA100
-43.600367,-78115.625000,0x5BA300
-43.600367,-18743.750000,0x5BA300
-43.600367,40628.125000,0x5EA000
-43.600367,100000.000000,0x59A500
-43.600367,159371.875000,0x57A700
-43.600367,218743.750000,0x5AA400
-43.600367,278115.625000,0x59A500
-43.600367,337487.500000,0x5BA300
-43.600367,396859.375000,0x5CA200
-43.600367,456231.250000,0x5DA100
-43.600367,515603.125000,0x5EA000
-43.600367,574975.000000,0x5BA300
-43.600367,634346.875000,0x57A700
-43.600367,693718.750000,0x56A800
-43.600367,753090.625000,0x54AA00
-43.600367,812462.500000,0x53AB00
-43.600367,871834.375000,0x52AC00
-43.600367,931206.250000,0x52AC00
-43.600367,990578.125000,0x4FAF00
-43.600367,1049950.000000,0x52AC00
-43.600367,1109321.875000,0x52AC00
-43.600367,1168693.750000,0x58A600
-43.600367,1228065.625000,0x57A700
-43.600367,1287437.500000,0x55A900
-43.600367,1346809.375000,0x57A700
-43.600367,1406181.250000,0x58A600
-43.600367,1465553.125000,0x5BA300
-43.600367,1524925.000000,0x5CA200
-43.600367,1584296.875000,0x58A600
-43.600367,1643668.750000,0x5AA400
-43.600367,1703040.625000,0x5AA400
-43.600367,1762412.500000,0x5BA300
-43.600367,1821784.375000,0x5CA200
-43.600367,1881156.250000,0x5CA200
-43.600367,1940528.125000,0x5BA300
-43.600367,1999900.000000,0x5CA200
-43.600367,2059271.875000,0x5BA300
-43.600367,2118643.750000,0x5CA200
-43.600367,2178015.625000,0x5DA100
-43.600367,2237387.500000,0x5DA100
-43.600367,2296759.375000,0x5CA200
-43.600367,2356131.250000,0x5CA200
-43.600367,2415503.125000,0x58A600
-43.600367,2474875.000000,0x56A800
-43.600367,2534246.875000,0x56A800
-43.600367,2593618.750000,0x56A800
-43.600367,2652990.625000,0x59A500
-43.600367,2712362.500000,0x59A500
-43.600367,2771734.375000,0x58A600
-43.600367,2831106.250000,0x58A600
-43.600367,2890478.125000,0x59A500
-43.600367,2949850.000000,0x59A500
-40.107904,-849950.000000,0x6C9200
-40.107904,-790578.125000,0x6B9300
-40.107904,-731206.250000,0x6B9300
-40.107904,-671834.375000,0x699500
-40.107904,-612462.500000,0x689600
-40.107904,-553090.625000,0x689600
-40.107904,-493718.750000,0x669800
-40.107904,-434346.875000,0x679700
-40.107904,-374975.000000,0x619D00
-40.107904,-315603.125000,0x609E00
-40.107904,-256231.250000,0x609E00
-40.107904,-196859.375000,0x619D00
-40.107904,-137487.500000,0x609E00
-40.107904,-78115.625000,0x5DA100
-40.107904,-18743.750000,0x5BA300
-40.107904,40628.125000,0x5EA000
-40.107904,100000.000000,0x59A500
-40.107904,159371.875000,0x59A500
-40.107904,218743.750000,0x59A500
-40.107904,278115.625000,0x5AA400
-40.107904,337487.500000,0x5CA200
-40.107904,396859.375000,0x5BA300
-40.107904,456231.250000,0x5CA200
-40.107904,515603.125000,0x5CA200
-40.107904,574975.000000,0x5CA200
-40.107904,634346.875000,0x59A500
-40.107904,693718.750000,0x54AA00
-40.107904,753090.625000,0x53AB00
-40.107904,812462.500000,0x53AB00
-40.107904,871834.375000,0x51AD00
-40.107904,931206.250000,0x52AC00
-40.107904,990578.125000,0x4EB000
-40.107904,1049950.000000,0x52AC00
-40.107904,1109321.875000,0x55A900
-40.107904,1168693.750000,0x58A600
-40.107904,1228065.625000,0x57A700
-40.107904,1287437.500000,0x56A800
-40.107904,1346809.375000,0x57A700
-40.107904,1406181.250000,0x5BA300
-40.107904,1465553.125000,0x5BA300
-40.107904,1524925.000000,0x5AA400
-40.107904,1584296.875000,0x5AA400
-40.107904,1643668.750000,0x5AA400
-40.107904,1703040.625000,0x5BA300
-40.107904,1762412.500000,0x5CA200
-40.107904,1821784.375000,0x5CA200
-40.107904,1881156.250000,0x5AA400
-40.107904,1940528.125000,0x5BA300
-40.107904,1999900.000000,0x5CA200
-40.107904,2059271.875000,0x5BA300
-40.107904,2118643.750000,0x5DA100
-40.107904,2178015.625000,0x5DA100
-40.107904,2237387.500000,0x5CA200
-40.107904,2296759.375000,0x5CA200
-40.107904,2356131.250000,0x59A500
-40.107904,2415503.125000,0x58A600
-40.107904,2474875.000000,0x56A800
-40.107904,2534246.875000,0x56A800
-40.107904,2593618.750000,0x57A700
-40.107904,2652990.625000,0x5AA400
-40.107904,2712362.500000,0x59A500
-40.107904,2771734.375000,0x58A600
-40.107904,2831106.250000,0x59A500
-40.107904,2890478.125000,0x5BA300
-40.107904,2949850.000000,0x59A500
-36.615441,-849950.000000,0x6C9200
-36.615441,-790578.125000,0x6C9200
-36.615441,-731206.250000,0x6C9200
-36.615441,-671834.375000,0x6B9300
-36.615441,-612462.500000,0x699500
-36.615441,-553090.625000,0x689600
-36.615441,-493718.750000,0x689600
-36.615441,-434346.875000,0x679700
-36.615441,-374975.000000,0x659900
-36.615441,-315603.125000,0x5F9F00
-36.615441,-256231.250000,0x5F9F00
-36.615441,-196859.375000,0x609E00
-36.615441,-137487.500000,0x619D00
-36.615441,-78115.625000,0x5DA100
-36.615441,-18743.750000,0x5CA200
-36.615441,40628.125000,0x5F9F00
-36.615441,100000.000000,0x5AA400
-36.615441,159371.875000,0x58A600
-36.615441,218743.750000,0x58A600
-36.615441,278115.625000,0x5AA400
-36.615441,337487.500000,0x5DA100
-36.615441,396859.375000,0x5BA300
-36.615441,456231.250000,0x5AA400
-36.615441,515603.125000,0x59A500
-36.615441,574975.000000,0x5CA200
-36.615441,634346.875000,0x59A500
-36.615441,693718.750000,0x53AB00
-36.615441,753090.625000,0x53AB00
-36.615441,812462.500000,0x53AB00
-36.615441,871834.375000,0x51AD00
-36.615441,931206.250000,0x4FAF00
-36.615441,990578.125000,0x4DB100
-36.615441,1049950.000000,0x52AC00
-36.615441,1109321.875000,0x53AB00
-36.615441,1168693.750000,0x57A700
-36.615441,1228065.625000,0x57A700
-36.615441,1287437.500000,0x55A900
-36.615441,1346809.375000,0x57A700
-36.615441,1406181.250000,0x58A600
-36.615441,1465553.125000,0x59A500
-36.615441,1524925.000000,0x5AA400
-36.615441,1584296.875000,0x5AA400
-36.615441,1643668.750000,0x5BA300
-36.615441,1703040.625000,0x58A600
-36.615441,1762412.500000,0x59A500
-36.615441,1821784.375000,0x5AA400
-36.615441,1881156.250000,0x5AA400
-36.615441,1940528.125000,0x5BA300
-36.615441,1999900.000000,0x5CA200
-36.615441,2059271.875000,0x5CA200
-36.615441,2118643.750000,0x5DA100
-36.615441,2178015.625000,0x5CA200
-36.615441,2237387.500000,0x5BA300
-36.615441,2296759.375000,0x59A500
-36.615441,2356131.250000,0x59A500
-36.615441,2415503.125000,0x55A900
-36.615441,2474875.000000,0x55A900
-36.615441,2534246.875000,0x55A900
-36.615441,2593618.750000,0x58A600
-36.615441,2652990.625000,0x5AA400
-36.615441,2712362.500000,0x58A600
-36.615441,2771734.375000,0x59A500
-36.615441,2831106.250000,0x5AA400
-36.615441,2890478.125000,0x59A500
-36.615441,2949850.000000,0x5AA400
-33.122977,-849950.000000,0x6E9000
-33.122977,-790578.125000,0x6D9100
-33.122977,-731206.250000,0x6C9200
-33.122977,-671834.375000,0x6C9200
-33.122977,-612462.500000,0x6B9300
-33.122977,-553090.625000,0x699500
-33.122977,-493718.750000,0x689600
-33.122977,-434346.875000,0x669800
-33.122977,-374975.000000,0x679700
-33.122977,-315603.125000,0x619D00
-33.122977,-256231.250000,0x5F9F00
-33.122977,-196859.375000,0x5F9F00
-33.122977,-137487.500000,0x619D00
-33.122977,-78115.625000,0x5F9F00
-33.122977,-18743.750000,0x5AA400
-33.122977,40628.125000,0x5BA300
-33.122977,100000.000000,0x5CA200
-33.122977,159371.875000,0x59A500
-33.122977,218743.750000,0x58A600
-33.122977,278115.625000,0x58A600
-33.122977,337487.500000,0x5CA200
-33.122977,396859.375000,0x5DA100
-33.122977,456231.250000,0x58A600
-33.122977,515603.125000,0x58A600
-33.122977,574975.000000,0x5AA400
-33.122977,634346.875000,0x59A500
-33.122977,693718.750000,0x52AC00
-33.122977,753090.625000,0x53AB00
-33.122977,812462.500000,0x53AB00
-33.122977,871834.375000,0x51AD00
-33.122977,931206.250000,0x4EB000
-33.122977,990578.125000,0x4EB000
-33.122977,1049950.000000,0x52AC00
-33.122977,1109321.875000,0x52AC00
-33.122977,1168693.750000,0x55A900
-33.122977,1228065.625000,0x55A900
-33.122977,1287437.500000,0x55A900
-33.122977,1346809.375000,0x55A900
-33.122977,1406181.250000,0x58A600
-33.122977,1465553.125000,0x59A500
-33.122977,1524925.000000,0x5CA200
-33.122977,1584296.875000,0x5CA200
-33.122977,1643668.750000,0x5AA400
-33.122977,1703040.625000,0x57A700
-33.122977,1762412.500000,0x59A500
-33.122977,1821784.375000,0x5BA300
-33.122977,1881156.250000,0x5BA300
-33.122977,1940528.125000,0x5CA200
-33.122977,1999900.000000,0x5CA200
-33.122977,2059271.875000,0x5BA300
-33.122977,2118643.750000,0x5DA100
-33.122977,2178015.625000,0x5BA300
-33.122977,2237387.500000,0x59A500
-33.122977,2296759.375000,0x58A600
-33.122977,2356131.250000,0x58A600
-33.122977,2415503.125000,0x55A900
-33.122977,2474875.000000,0x56A800
-33.122977,2534246.875000,0x57A700
-33.122977,2593618.750000,0x5AA400
-33.122977,2652990.625000,0x59A500
-33.122977,2712362.500000,0x59A500
-33.122977,2771734.375000,0x5AA400
-33.122977,2831106.250000,0x5AA400
-33.122977,2890478.125000,0x5AA400
-33.122977,2949850.000000,0x5EA000
-29.630514,-849950.000000,0x708E00
-29.630514,-790578.125000,0x6F8F00
-29.630514,-731206.250000,0x6D9100
-29.630514,-671834.375000,0x6C9200
-29.630514,-612462.500000,0x6C9200
-29.630514,-553090.625000,0x6A9400
-29.630514,-493718.750000,0x699500
-29.630514,-434346.875000,0x689600
-29.630514,-374975.000000,0x659900
-29.630514,-315603.125000,0x679700
-29.630514,-256231.250000,0x619D00
-29.630514,-196859.375000,0x609E00
-29.630514,-137487.500000,0x609E00
-29.630514,-78115.625000,0x619D00
-29.630514,-18743.750000,0x5BA300
-29.630514,40628.125000,0x5BA300
-29.630514,100000.000000,0x5BA300
-29.630514,159371.875000,0x59A500
-29.630514,218743.750000,0x58A600
-29.630514,278115.625000,0x59A500
-29.630514,337487.500000,0x5BA300
-29.630514,396859.375000,0x5EA000
-29.630514,456231.250000,0x57A700
-29.630514,515603.125000,0x58A600
-29.630514,574975.000000,0x5BA300
-29.630514,634346.875000,0x59A500
-29.630514,693718.750000,0x52AC00
-29.630514,753090.625000,0x52AC00
-29.630514,812462.500000,0x52AC00
-29.630514,871834.375000,0x50AE00
-29.630514,931206.250000,0x4DB100
-29.630514,1049950.000000,0x51AD00
-29.630514,1109321.875000,0x54AA00
-29.630514,1168693.750000,0x52AC00
-29.630514,1228065.625000,0x54AA00
-29.630514,1287437.500000,0x53AB00
-29.630514,1346809.375000,0x54AA00
-29.630514,1406181.250000,0x58A600
-29.630514,1465553.125000,0x59A500
-29.630514,1524925.000000,0x5CA200
-29.630514,1584296.875000,0x59A500
-29.630514,1643668.750000,0x56A800
-29.630514,1703040.625000,0x56A800
-29.630514,1762412.500000,0x57A700
-29.630514,1821784.375000,0x5BA300
-29.630514,1881156.250000,0x5BA300
-29.630514,1940528.125000,0x5CA200
-29.630514,1999900.000000,0x5BA300
-29.630514,2059271.875000,0x5CA200
-29.630514,2118643.750000,0x59A500
-29.630514,2178015.625000,0x59A500
-29.630514,2237387.500000,0x58A600
-29.630514,2296759.375000,0x58A600
-29.630514,2356131.250000,0x56A800
-29.630514,2415503.125000,0x55A900
-29.630514,2474875.000000,0x57A700
-29.630514,2534246.875000,0x58A600
-29.630514,2593618.750000,0x59A500
-29.630514,2652990.625000,0x5AA400
-29.630514,2712362.500000,0x5AA400
-29.630514,2771734.375000,0x5CA200
-29.630514,2831106.250000,0x5EA000
-29.630514,2890478.125000,0x5EA000
-29.630514,2949850.000000,0x5EA000
-26.138051,-849950.000000,0x718D00
-26.138051,-790578.125000,0x718D00
-26.138051,-731206.250000,0x6E9000
-26.138051,-671834.375000,0x6D9100
-26.138051,-612462.500000,0x6C9200
-26.138051,-553090.625000,0x6C9200
-26.138051,-493718.750000,0x6A9400
-26.138051,-434346.875000,0x699500
-26.138051,-374975.000000,0x689600
-26.138051,-315603.125000,0x669800
-26.138051,-256231.250000,0x659900
-26.138051,-196859.375000,0x5F9F00
-26.138051,-137487.500000,0x5F9F00
-26.138051,-78115.625000,0x619D00
-26.138051,-18743.750000,0x5EA000
-26.138051,40628.125000,0x5CA200
-26.138051,100000.000000,0x5DA100
-26.138051,159371.875000,0x5AA400
-26.138051,218743.750000,0x58A600
-26.138051,278115.625000,0x59A500
-26.138051,337487.500000,0x5AA400
-26.138051,396859.375000,0x59A500
-26.138051,456231.250000,0x57A700
-26.138051,515603.125000,0x58A600
-26.138051,574975.000000,0x5BA300
-26.138051,634346.875000,0x59A500
-26.138051,693718.750000,0x53AB00
-26.138051,753090.625000,0x51AD00
-26.138051,812462.500000,0x53AB00
-26.138051,871834.375000,0x4EB000
-26.138051,990578.125000,0x4CB200
-26.138051,1049950.000000,0x50AE00
-26.138051,1109321.875000,0x51AD00
-26.138051,1168693.750000,0x50AE00
-26.138051,1228065.625000,0x53AB00
-26.138051,1287437.500000,0x53AB00
-26.138051,1346809.375000,0x54AA00
-26.138051,1406181.250000,0x59A500
-26.138051,1465553.125000,0x5BA300
-26.138051,1524925.000000,0x57A700
-26.138051,1584296.875000,0x58A600
-26.138051,1643668.750000,0x56A800
-26.138051,1703040.625000,0x56A800
-26.138051,1762412.500000,0x58A600
-26.138051,1821784.375000,0x5BA300
-26.138051,1881156.250000,0x5BA300
-26.138051,1940528.125000,0x5CA200
-26.138051,1999900.000000,0x5AA400
-26.138051,2059271.875000,0x59A500
-26.138051,2118643.750000,0x59A500
-26.138051,2178015.625000,0x58A600
-26.138051,2237387.500000,0x58A600
-26.138051,2296759.375000,0x58A600
-26.138051,2356131.250000,0x55A900
-26.138051,2415503.125000,0x57A700
-26.138051,2474875.000000,0x56A800
-26.138051,2534246.875000,0x59A500
-26.138051,2593618.750000,0x5DA100
-26.138051,2652990.625000,0x5BA300
-26.138051,2712362.500000,0x5CA200
-26.138051,2771734.375000,0x5F9F00
-26.138051,2831106.250000,0x5DA100
-26.138051,2890478.125000,0x5DA100
-26.138051,2949850.000000,0x5DA100
-22.645588,-849950.000000,0x708E00
-22.645588,-790578.125000,0x708E00
-22.645588,-731206.250000,0x708E00
-22.645588,-671834.375000,0x6E9000
-22.645588,-612462.500000,0x6F8F00
-22.645588,-553090.625000,0x6D9100
-22.645588,-493718.750000,0x6C9200
-22.645588,-434346.875000,0x6B9300
-22.645588,-374975.000000,0x699500
-22.645588,-315603.125000,0x679700
-22.645588,-256231.250000,0x669800
-22.645588,-196859.375000,0x639B00
-22.645588,-137487.500000,0x609E00
-22.645588,-78115.625000,0x5F9F00
-22.645588,-18743.750000,0x609E00
-22.645588,40628.125000,0x5BA300
-22.645588,100000.000000,0x59A500
-22.645588,159371.875000,0x5AA400
-22.645588,218743.750000,0x59A500
-22.645588,278115.625000,0x58A600
-22.645588,337487.500000,0x5CA200
-22.645588,396859.375000,0x55A900
-22.645588,456231.250000,0x57A700
-22.645588,515603.125000,0x59A500
-22.645588,574975.000000,0x59A500
-22.645588,634346.875000,0x58A600
-22.645588,693718.750000,0x54AA00
-22.645588,753090.625000,0x52AC00
-22.645588,812462.500000,0x4FAF00
-22.645588,871834.375000,0x4DB100
-22.645588,931206.250000,0x4CB200
-22.645588,1049950.000000,0x4CB200
-22.645588,1109321.875000,0x4DB100
-22.645588,1168693.750000,0x51AD00
-22.645588,1228065.625000,0x52AC00
-22.645588,1287437.500000,0x54AA00
-22.645588,1346809.375000,0x55A900
-22.645588,1406181.250000,0x59A500
-22.645588,1465553.125000,0x59A500
-22.645588,1524925.000000,0x57A700
-22.645588,1584296.875000,0x58A600
-22.645588,1643668.750000,0x55A900
-22.645588,1703040.625000,0x55A900
-22.645588,1762412.500000,0x58A600
-22.645588,1821784.375000,0x5CA200
-22.645588,1881156.250000,0x5CA200
-22.645588,1940528.125000,0x5BA300
-22.645588,1999900.000000,0x58A600
-22.645588,2059271.875000,0x59A500
-22.645588,2118643.750000,0x58A600
-22.645588,2178015.625000,0x58A600
-22.645588,2237387.500000,0x58A600
-22.645588,2296759.375000,0x57A700
-22.645588,2356131.250000,0x56A800
-22.645588,2415503.125000,0x59A500
-22.645588,2474875.000000,0x5AA400
-22.645588,2534246.875000,0x5CA200
-22.645588,2593618.750000,0x5BA300
-22.645588,2652990.625000,0x5BA300
-22.645588,2712362.500000,0x5DA100
-22.645588,2771734.375000,0x5EA000
-22.645588,2831106.250000,0x5DA100
-22.645588,2890478.125000,0x5DA100
-22.645588,2949850.000000,0x5EA000
-19.153125,-849950.000000,0x6F8F00
-19.153125,-790578.125000,0x708E00
-19.153125,-731206.250000,0x708E00
-19.153125,-671834.375000,0x6E9000
-19.153125,-612462.500000,0x708E00
-19.153125,-553090.625000,0x6E9000
-19.153125,-493718.750000,0x6D9100
-19.153125,-434346.875000,0x6C9200
-19.153125,-374975.000000,0x6B9300
-19.153125,-315603.125000,0x699500
-19.153125,-256231.250000,0x689600
-19.153125,-196859.375000,0x679700
-19.153125,-137487.500000,0x5F9F00
-19.153125,-78115.625000,0x5F9F00
-19.153125,-18743.750000,0x5F9F00
-19.153125,40628.125000,0x5DA100
-19.153125,100000.000000,0x59A500
-19.153125,159371.875000,0x5AA400
-19.153125,218743.750000,0x58A600
-19.153125,278115.625000,0x58A600
-19.153125,337487.500000,0x58A600
-19.153125,396859.375000,0x56A800
-19.153125,456231.250000,0x55A900
-19.153125,515603.125000,0x58A600
-19.153125,574975.000000,0x58A600
-19.153125,634346.875000,0x57A700
-19.153125,693718.750000,0x54AA00
-19.153125,753090.625000,0x4EB000
-19.153125,812462.500000,0x4CB200
-19.153125,871834.375000,0x4EB000
-19.153125,1109321.875000,0x4FAF00
-19.153125,1168693.750000,0x50AE00
-19.153125,1228065.625000,0x51AD00
-19.153125,1287437.500000,0x55A900
-19.153125,1346809.375000,0x56A800
-19.153125,1406181.250000,0x58A600
-19.153125,1465553.125000,0x58A600
-19.153125,1524925.000000,0x58A600
-19.153125,1584296.875000,0x56A800
-19.153125,1643668.750000,0x56A800
-19.153125,1703040.625000,0x56A800
-19.153125,1762412.500000,0x59A500
-19.153125,1821784.375000,0x59A500
-19.153125,1881156.250000,0x5BA300
-19.153125,1940528.125000,0x58A600
-19.153125,1999900.000000,0x58A600
-19.153125,2059271.875000,0x58A600
-19.153125,2118643.750000,0x58A600
-19.153125,2178015.625000,0x59A500
-19.153125,2237387.500000,0x59A500
-19.153125,2296759.375000,0x58A600
-19.153125,2356131.250000,0x57A700
-19.153125,2415503.125000,0x57A700
-19.153125,2474875.000000,0x5BA300
-19.153125,2534246.875000,0x5DA100
-19.153125,2593618.750000,0x5BA300
-19.153125,2652990.625000,0x5CA200
-19.153125,2712362.500000,0x5EA000
-19.153125,2771734.375000,0x5EA000
-19.153125,2831106.250000,0x5EA000
-19.153125,2890478.125000,0x5EA000
-19.153125,2949850.000000,0x5DA100
-15.660661,-849950.000000,0x6E9000
-15.660661,-790578.125000,0x6E9000
-15.660661,-731206.250000,0x6F8F00
-15.660661,-671834.375000,0x708E00
-15.660661,-612462.500000,0x708E00
-15.660661,-553090.625000,0x708E00
-15.660661,-493718.750000,0x6F8F00
-15.660661,-434346.875000,0x6E9000
-15.660661,-374975.000000,0x6C9200
-15.660661,-315603.125000,0x6C9200
-15.660661,-256231.250000,0x699500
-15.660661,-196859.375000,0x689600
-15.660661,-137487.500000,0x659900
-15.660661,-78115.625000,0x5F9F00
-15.660661,-18743.750000,0x609E00
-15.660661,40628.125000,0x5DA100
-15.660661,100000.000000,0x58A600
-15.660661,159371.875000,0x5BA300
-15.660661,218743.750000,0x58A600
-15.660661,278115.625000,0x5BA300
-15.660661,337487.500000,0x57A700
-15.660661,396859.375000,0x54AA00
-15.660661,456231.250000,0x57A700
-15.660661,515603.125000,0x58A600
-15.660661,574975.000000,0x51AD00
-15.660661,634346.875000,0x57A700
-15.660661,693718.750000,0x51AD00
-15.660661,753090.625000,0x4CB200
-15.660661,1049950.000000,0x4CB200
-15.660661,1109321.875000,0x50AE00
-15.660661,1168693.750000,0x4EB000
-15.660661,1228065.625000,0x52AC00
-15.660661,1287437.500000,0x54AA00
-15.660661,1346809.375000,0x53AB00
-15.660661,1406181.250000,0x58A600
-15.660661,1465553.125000,0x58A600
-15.660661,1524925.000000,0x58A600
-15.660661,1584296.875000,0x56A800
-15.660661,1643668.750000,0x55A900
-15.660661,1703040.625000,0x56A800
-15.660661,1762412.500000,0x58A600
-15.660661,1821784.375000,0x58A600
-15.660661,1881156.250000,0x5AA400
-15.660661,1940528.125000,0x59A500
-15.660661,1999900.000000,0x57A700
-15.660661,2059271.875000,0x59A500
-15.660661,2118643.750000,0x59A500
-15.660661,2178015.625000,0x58A600
-15.660661,2237387.500000,0x59A500
-15.660661,2296759.375000,0x56A800
-15.660661,2356131.250000,0x57A700
-15.660661,2415503.125000,0x58A600
-15.660661,2474875.000000,0x5BA300
-15.660661,2534246.875000,0x5CA200
-15.660661,2593618.750000,0x5DA100
-15.660661,2652990.625000,0x5CA200
-15.660661,2712362.500000,0x5EA000
-15.660661,2771734.375000,0x5EA000
-15.660661,2831106.250000,0x5F9F00
-15.660661,2890478.125000,0x5DA100
-15.660661,2949850.000000,0x5EA000
-12.168198,-849950.000000,0x6D9100
-12.168198,-790578.125000,0x6D9100
-12.168198,-731206.250000,0x6C9200
-12.168198,-671834.375000,0x6E9000
-12.168198,-612462.500000,0x6E9000
-12.168198,-553090.625000,0x708E00
-12.168198,-493718.750000,0x6F8F00
-12.168198,-434346.875000,0x6F8F00
-12.168198,-374975.000000,0x6E9000
-12.168198,-315603.125000,0x6D9100
-12.168198,-256231.250000,0x6C9200
-12.168198,-196859.375000,0x699500
-12.168198,-137487.500000,0x659900
-12.168198,-78115.625000,0x639B00
-12.168198,-18743.750000,0x5F9F00
-12.168198,40628.125000,0x5DA100
-12.168198,100000.000000,0x5CA200
-12.168198,159371.875000,0x5CA200
-12.168198,218743.750000,0x56A800
-12.168198,278115.625000,0x57A700
-12.168198,337487.500000,0x57A700
